	[C](normalized)	[CCML](normalized)	[Ca](normalized)	[CWP](normalized)	[N](normalized)	[NCML](normalized)
hsa_circ_0005595	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005593	2.321928095	0.663747764	3.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005592	0	0.663747764	2.133962904	2.487322856	0.658751561	0.485919059
hsa_circ_0005589	3	2.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005588	2.807354922	2.248710265	3.718925404	1.487322856	0.658751561	0.485919059
hsa_circ_0005587	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005586	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005585	2	0.663747764	2.133962904	2.809250951	0.658751561	0.485919059
hsa_circ_0005584	0	3.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005583	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005582	2.321928095	2.248710265	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0005581	0	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005577	0	0.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005576	1	0.663747764	4.249440121	0.487322856	0.658751561	0.485919059
hsa_circ_0005573	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005571	5.169925001	3.985675859	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005568	0	2.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005567	3.700439718	2.663747764	4.718925404	0.487322856	4.565642156	1.485919059
hsa_circ_0005566	2	0.663747764	3.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005562	1.584962501	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005558	0	0.663747764	3.870928498	3.072285357	0.658751561	0.485919059
hsa_circ_0005552	3.584962501	3.248710265	5.072562359	2.487322856	6.051068983	3.65584406
hsa_circ_0005542	3.321928095	4.123179383	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0005540	0	2.248710265	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005539	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005535	2.584962501	2.985675859	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005534	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005533	2.321928095	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005529	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005525	0	0.663747764	0.549000403	0.487322856	0.658751561	2.070881559
hsa_circ_0005524	2	1.663747764	4.356355325	0.487322856	0.658751561	1.485919059
hsa_circ_0005523	0	2.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005521	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005520	0	0.663747764	2.133962904	0.487322856	3.466106483	0.485919059
hsa_circ_0005519	2	3.833672766	3.870928498	2.072285357	0.658751561	1.485919059
hsa_circ_0005513	1	3.663747764	3.549000403	0.487322856	2.243714061	0.485919059
hsa_circ_0005508	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005504	3.459431619	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005499	2.584962501	0.663747764	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0005496	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005494	2.321928095	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005478	0	0.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005470	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005465	0	2.985675859	0.549000403	3.072285357	0.658751561	0.485919059
hsa_circ_0005462	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005459	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005455	0	3.471102686	4.356355325	3.946754475	0.658751561	0.485919059
hsa_circ_0005445	2.807354922	1.663747764	2.133962904	3.487322856	0.658751561	1.485919059
hsa_circ_0005443	0	0.663747764	2.549000403	2.487322856	0.658751561	0.485919059
hsa_circ_0005438	2.584962501	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005437	2.584962501	0.663747764	0.549000403	0.487322856	2.243714061	0.485919059
hsa_circ_0005434	0	0.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0005429	0	0.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005423	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005420	2.584962501	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005419	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005418	0	0.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005415	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005412	2.584962501	0.663747764	0.549000403	0.487322856	2.980679655	0.485919059
hsa_circ_0005411	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005406	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005405	3	1.663747764	4.249440121	0.487322856	0.658751561	0.485919059
hsa_circ_0005403	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005400	0	0.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005399	0	0.663747764	2.870928498	0.487322856	3.658751561	0.485919059
hsa_circ_0005395	3.169925001	2.663747764	2.133962904	3.294677779	0.658751561	0.485919059
hsa_circ_0005389	0	1.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005379	1.584962501	2.248710265	5.192856593	3.294677779	0.658751561	0.485919059
hsa_circ_0005377	1	2.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005374	0	0.663747764	2.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005372	1.584962501	0.663747764	3.718925404	0.487322856	0.658751561	0.485919059
hsa_circ_0005362	2.321928095	0.663747764	1.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005361	0	0.663747764	2.133962904	2.072285357	0.658751561	0.485919059
hsa_circ_0005356	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005354	0	2.248710265	3.133962904	1.487322856	0.658751561	2.070881559
hsa_circ_0005347	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005330	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005328	3.700439718	3.471102686	3.356355325	0.487322856	5.868204926	0.485919059
hsa_circ_0005325	2.584962501	0.663747764	0.549000403	0.487322856	3.466106483	0.485919059
hsa_circ_0005320	1.584962501	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005317	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005315	2.321928095	2.663747764	0.549000403	1.487322856	0.658751561	0.485919059
hsa_circ_0005314	1.584962501	2.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0005311	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005310	0	0.663747764	0.549000403	0.487322856	1.658751561	0.485919059
hsa_circ_0005307	0	0.663747764	0.549000403	0.487322856	4.746214402	2.807847153
hsa_circ_0005306	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005297	0	0.663747764	3.133962904	0.487322856	3.466106483	0.485919059
hsa_circ_0005296	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005292	0	1.663747764	4.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005287	0	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005275	2.321928095	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005274	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005273	1.584962501	2.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005268	2.584962501	0.663747764	4.636463244	0.487322856	0.658751561	0.485919059
hsa_circ_0005267	2	2.248710265	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005265	2.321928095	2.248710265	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005260	0	2.985675859	3.718925404	0.487322856	0.658751561	0.485919059
hsa_circ_0005257	0	2.248710265	0.549000403	0.487322856	3.466106483	0.485919059
hsa_circ_0005255	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005253	2	0.663747764	0.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0005252	2	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005251	1.584962501	1.663747764	1.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0005249	2	2.248710265	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005243	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005242	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005238	3	2.248710265	1.549000403	0.487322856	3.980679655	2.485919059
hsa_circ_0005236	0	1.663747764	0.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0005233	0	2.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005231	1	0.663747764	4.249440121	2.487322856	0.658751561	0.485919059
hsa_circ_0005230	3.459431619	1.663747764	2.133962904	0.487322856	4.828676562	0.485919059
hsa_circ_0005224	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005223	1	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005220	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005214	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005211	1.584962501	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005207	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005206	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005205	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005204	3	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005202	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005199	0	2.248710265	3.870928498	0.487322856	3.828676562	1.485919059
hsa_circ_0005198	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005197	0	2.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005194	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005192	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005191	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005190	0	0.663747764	0.549000403	0.487322856	2.243714061	0.485919059
hsa_circ_0005182	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005177	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005176	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005175	2.321928095	0.663747764	4.636463244	0.487322856	0.658751561	0.485919059
hsa_circ_0005174	2.321928095	2.248710265	3.718925404	2.809250951	0.658751561	3.070881559
hsa_circ_0005168	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005165	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005164	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005163	0	0.663747764	2.549000403	0.487322856	0.658751561	2.485919059
hsa_circ_0005158	4.857980995	4.248710265	5.593394522	4.072285357	4.565642156	3.65584406
hsa_circ_0005152	2.807354922	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005151	0	3.248710265	2.870928498	0.487322856	0.658751561	1.485919059
hsa_circ_0005147	2.807354922	2.663747764	4.356355325	2.072285357	4.466106483	0.485919059
hsa_circ_0005145	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005143	2.321928095	1.663747764	4.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0005142	2.807354922	3.663747764	4.249440121	3.294677779	0.658751561	0.485919059
hsa_circ_0005129	4.321928095	0.663747764	1.549000403	1.487322856	0.658751561	2.485919059
hsa_circ_0005126	1	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005111	0	0.663747764	3.718925404	0.487322856	0.658751561	0.485919059
hsa_circ_0005105	2	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005104	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005102	3.807354922	0.663747764	3.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005097	1.584962501	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005094	1.584962501	0.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005092	3.700439718	3.663747764	4.133962904	2.809250951	0.658751561	0.485919059
hsa_circ_0005090	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005084	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005081	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005076	2	2.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005073	2	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005067	0	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005062	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005060	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005054	0	2.248710265	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005051	3	2.985675859	4.636463244	2.809250951	0.658751561	0.485919059
hsa_circ_0005050	0	3.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005047	3	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005046	2	0.663747764	0.549000403	2.487322856	0.658751561	0.485919059
hsa_circ_0005042	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0005039	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005038	1.584962501	1.663747764	4.249440121	0.487322856	0.658751561	0.485919059
hsa_circ_0005037	3	0.663747764	0.549000403	3.072285357	0.658751561	0.485919059
hsa_circ_0005036	2	3.663747764	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0005035	3	2.248710265	5.303887905	2.487322856	0.658751561	0.485919059
hsa_circ_0005032	0	0.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0005030	2	0.663747764	0.549000403	0.487322856	4.658751561	0.485919059
hsa_circ_0005029	1	0.663747764	4.249440121	0.487322856	0.658751561	0.485919059
hsa_circ_0005028	2.321928095	0.663747764	3.356355325	3.487322856	0.658751561	0.485919059
hsa_circ_0005027	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005025	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005015	1	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005009	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0005007	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0005006	0	0.663747764	0.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0005004	3.321928095	2.248710265	4.008432022	3.487322856	0.658751561	0.485919059
hsa_circ_0004999	0	1.663747764	3.356355325	2.487322856	0.658751561	0.485919059
hsa_circ_0004996	2.584962501	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004995	0	0.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004994	2.321928095	2.248710265	1.549000403	0.487322856	4.466106483	2.070881559
hsa_circ_0004988	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004985	0	0.663747764	0.549000403	2.487322856	0.658751561	0.485919059
hsa_circ_0004979	3	2.663747764	4.796927916	2.487322856	4.118183179	3.070881559
hsa_circ_0004974	0	0.663747764	0.549000403	0.487322856	4.243714061	0.485919059
hsa_circ_0004968	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004962	1	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004961	3.459431619	3.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004960	0	0.663747764	2.549000403	0.487322856	3.980679655	0.485919059
hsa_circ_0004958	2.584962501	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004957	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004955	0	1.663747764	3.356355325	0.487322856	0.658751561	0.485919059
hsa_circ_0004954	1.584962501	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004949	2.584962501	2.663747764	4.249440121	2.487322856	0.658751561	0.485919059
hsa_circ_0004946	2.807354922	0.663747764	0.549000403	2.072285357	0.658751561	0.485919059
hsa_circ_0004944	0	0.663747764	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004942	3.321928095	3.471102686	3.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004939	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004938	0	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004936	2	2.248710265	1.549000403	0.487322856	0.658751561	1.485919059
hsa_circ_0004931	0	0.663747764	1.549000403	2.487322856	0.658751561	0.485919059
hsa_circ_0004927	0	1.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004925	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004924	0	2.985675859	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004922	0	0.663747764	4.796927916	0.487322856	0.658751561	0.485919059
hsa_circ_0004920	0	1.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004919	2.807354922	2.663747764	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004915	0	1.663747764	0.549000403	0.487322856	1.658751561	0.485919059
hsa_circ_0004913	1	0.663747764	4.008432022	0.487322856	0.658751561	0.485919059
hsa_circ_0004912	1	2.663747764	2.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004910	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004901	2	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004894	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004892	1	0.663747764	0.549000403	0.487322856	4.746214402	0.485919059
hsa_circ_0004891	5	4.57063836	5.133962904	0.487322856	4.359191279	3.070881559
hsa_circ_0004889	0	2.248710265	0.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004888	1	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004887	1.584962501	2.663747764	2.870928498	2.072285357	0.658751561	0.485919059
hsa_circ_0004886	0	0.663747764	2.870928498	0.487322856	0.658751561	0.485919059
hsa_circ_0004883	0	0.663747764	1.549000403	0.487322856	0.658751561	0.485919059
hsa_circ_0004879	0	2.248710265	2.133962904	0.487322856	0.658751561	0.485919059
hsa_circ_0004875	0	0.663747764	2.133962904	0.487322856	0.658751561	0.485919059
